,museum,address,longitude,latitude,ID,mus_point,station_id,name,region_id,capacity_x,lat,lon,station_status___1_,stat_point,Station_Name_x,closest,approx_distance_miles,Station_Name_y,num_bikes_available,num_docks_available,num_ebikes_available,capacity_y,station_lat,station_lon,last_updated_date,avlb_bikes,avlb_docks
4104,Interior Museum,1849 C STREET NW,-77.04260027,38.89444538,293214,POINT(-77.04260027 38.89444538),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.2169179356050335,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4105,The Textile Museum,701 21ST STREET NW,-77.04641484,38.89879551,311648,POINT(-77.04641484 38.89879551),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.2680586250222352,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4106,American Red Cross Museum,430 17TH STREET NW,-77.04020477,38.89481909,300987,POINT(-77.04020477 38.89481909),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.34334962451982315,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4107,Daughters of the American Revolution Museum,1776 D STREET NW,-77.03999645,38.89395841,279384,POINT(-77.03999645 38.89395841),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.3606495706311505,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4108,Corcoran Gallery of Art,500 17TH STREET NW,-77.03974044,38.89584701,279802,POINT(-77.03974044 38.89584701),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.3737952322743945,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4109,Decatur House Museum,748 JACKSON PLACE NW,-77.03819661,38.90002633,293257,POINT(-77.03819661 38.90002633),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.5729135455432933,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4110,Armenian Genocide Museum and Memorial,1334 G STREET NW,-77.03108204,38.89804146,240658,POINT(-77.03108204 38.89804146),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.8614102025765098,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4111,Charles Sumner School,1201 17TH STREET NW,-77.03823126,38.90596805,301200,POINT(-77.03823126 38.90596805),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.8860074806009866,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4112,The Wilderness Society - Ansel Adams Collection,1615 M STREET NW,-77.03735337,38.90585437,301103,POINT(-77.03735337 38.90585437),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.904289461901927,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4113,Heurich House Museum,1307 NEW HAMPSHIRE AVENUE NW,-77.04460391,38.90802275,241060,POINT(-77.04460391 38.90802275),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.911835611062624,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4114,O Street Museum,2020 O STREET NW,-77.04592519,38.90838357,243057,POINT(-77.04592519 38.90838357),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.9311927539477429,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4115,United States Holocaust Memorial Museum,100 RAOUL WALLENBERG PLACE SW,-77.03268624,38.88668129,293186,POINT(-77.03268624 38.88668129),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,0.9397776181849846,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4116,Anderson House,2118 MASSACHUSETTS AVENUE NW,-77.04770288,38.91071637,293220,POINT(-77.04770288 38.91071637),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.0933761094569645,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4117,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.1040216749759453,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4118,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.1241363338649886,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4119,Whittemore House,1526 NEW HAMPSHIRE AVENUE NW,-77.04266708,38.91093038,225724,POINT(-77.04266708 38.91093038),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.1264213224570316,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4120,U.S. Daughters of 1812 Library and Museum,1463 RHODE ISLAND AVENUE NW,-77.03415685,38.90835625,240224,POINT(-77.03415685 38.90835625),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.1442270216049326,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4121,Dumbarton House,2715 Q STREET NW,-77.05586536,38.91085356,273151,POINT(-77.05586536 38.91085356),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.208991116874442,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4122,Mary Bethune Council House,1318 VERMONT AVENUE NW,-77.03086335,38.90816835,225385,POINT(-77.03086335 38.90816835),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.2463997525440174,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4123,National Museum of American Jewish Military History,1811 R STREET NW,-77.04211348,38.91281314,243292,POINT(-77.04211348 38.91281314),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.2598174981104413,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4124,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.2614416763655478,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4125,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.289997036224237,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4126,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.289997036224237,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4127,National Gallery of Art Sculpture Garden,,-77.022906,38.891254,293258,POINT(-77.022906 38.891254),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.2986967657002604,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4128,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.3024451723271595,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4129,Woodrow Wilson House,2340 S STREET NW,-77.05170373,38.91385408,218994,POINT(-77.05170373 38.91385408),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.3371894663842276,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4130,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.3405056304983567,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4131,L. Ron Hubbard House,1812 19TH STREET NW,-77.04373354,38.91458854,240991,POINT(-77.04373354 38.91458854),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.367961235070717,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4132,House of the Temple,1733 16TH STREET NW,-77.03582659,38.91369256,242883,POINT(-77.03582659 38.91369256),74,US Dept of State / Virginia Ave & 21st St NW,42.0,15,38.894919,-77.046587,active,POINT(-77.046587 38.894919),US Dept of State / Virginia Ave & 21st St NW,True,1.4206158127851876,US Dept of State / Virginia Ave & 21st St NW,14,1,0,15,38.894919,-77.046587,2020-08-18 12:55:50,True,False
4133,United States Holocaust Memorial Museum,100 RAOUL WALLENBERG PLACE SW,-77.03268624,38.88668129,293186,POINT(-77.03268624 38.88668129),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.24071071686320125,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4134,National Gallery of Art Sculpture Garden,,-77.022906,38.891254,293258,POINT(-77.022906 38.891254),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.4479784533776778,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4135,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.5663382395858914,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4136,Museum of the Bible,400 4TH STREET SW,-77.017138,38.884831,311513,POINT(-77.017138 38.884831),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.6056153559087998,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4137,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.6461785282499063,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4138,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.7242713716074602,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4139,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.7333031337412608,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4140,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.750135879019136,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4141,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.7862119522694034,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4142,Daughters of the American Revolution Museum,1776 D STREET NW,-77.03999645,38.89395841,279384,POINT(-77.03999645 38.89395841),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.8255880238896741,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4143,Armenian Genocide Museum and Memorial,1334 G STREET NW,-77.03108204,38.89804146,240658,POINT(-77.03108204 38.89804146),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.8272540948180408,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4144,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.8701313930462417,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4145,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.8701313930462417,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4146,American Red Cross Museum,430 17TH STREET NW,-77.04020477,38.89481909,300987,POINT(-77.04020477 38.89481909),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.8732552189922547,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4147,Corcoran Gallery of Art,500 17TH STREET NW,-77.03974044,38.89584701,279802,POINT(-77.03974044 38.89584701),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.9055201830506288,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4148,Interior Museum,1849 C STREET NW,-77.04260027,38.89444538,293214,POINT(-77.04260027 38.89444538),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,0.956655326178346,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4149,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,1.00121873880759,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4150,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,1.0613309303399154,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4151,Decatur House Museum,748 JACKSON PLACE NW,-77.03819661,38.90002633,293257,POINT(-77.03819661 38.90002633),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,1.0906794281871046,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4152,D.C. Fire and EMS Museum,439 NEW JERSEY AVENUE NW,-77.0109,38.895835,237163,POINT(-77.0109 38.895835),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,1.1429983854481325,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4153,The Textile Museum,701 21ST STREET NW,-77.04641484,38.89879551,311648,POINT(-77.04641484 38.89879551),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,1.3053645803050362,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
4154,Sewall-Belmont,144 CONSTITUTION AVENUE NE,-77.00375617,38.89218722,286201,POINT(-77.00375617 38.89218722),71,USDA / 12th & C St SW,42.0,39,38.886276945065106,-77.02824175357819,active,POINT(-77.0282417535782 38.8862769450651),USDA / 12th & C St SW,True,1.3789859711649848,USDA / 12th & C St SW,27,12,0,39,38.886276945065106,-77.02824175357819,2020-08-18 12:55:50,True,True
